dataset,shift,estimator,scorer,type,target_accuracy-test-mean,target_accuracy-test-std,target_accuracy-test-identity,target_balanced_accuracy-test-mean,target_balanced_accuracy-test-std,target_balanced_accuracy-test-identity,target_f1_score-test-mean,target_f1_score-test-std,target_f1_score-test-identity,target_roc_auc_score-test-mean,target_roc_auc_score-test-std,target_roc_auc_score-test-identity,params
OfficeHomeResnet,art$\rightarrow$clipart,CORAL,circular_validation,Mapping,0.33378995433789954,0.014087886547009041,"[0.317351598173516, 0.3344748858447489, 0.3538812785388128, 0.339041095890411, 0.3242009132420091]",0.34896289231130856,0.010899044120644309,"[0.3375953784777314, 0.3478094291329585, 0.3670875504585912, 0.3466093534419326, 0.3457127500453292]",0.3440568009221976,0.013703632919280532,"[0.3284120564421986, 0.353061110348548, 0.3593710423584917, 0.3484714448313799, 0.3309683506303698]",0.9039206246875539,0.007008627796191768,"[0.8975347564677232, 0.903974252345726, 0.9123897437281544, 0.8964610915137593, 0.9092432793824068]","{'coraladapter__reg': ['auto'], 'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001']}"
OfficeHomeResnet,art$\rightarrow$clipart,KLIEP,circular_validation,Reweighting,0.35296803652968034,0.02211196349370457,"[0.3242009132420091, 0.3675799086757991, 0.3789954337899543, 0.3561643835616438, 0.3378995433789954]",0.36005358166217893,0.02345881970461772,"[0.3238272336009892, 0.3785427066648786, 0.3830685691884787, 0.3587284347125976, 0.3561009641439505]",0.35489964055544154,0.02072443433019667,"[0.3337278756206042, 0.3771542349605269, 0.376749577603605, 0.3475637821740798, 0.3393027324183917]",0.9064691956618743,0.007645156782619892,"[0.9014106645159616, 0.9055972854270826, 0.9164472836042225, 0.8973852461859189, 0.9115054985761863]","{'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001'], 'kliepreweightadapter__cv': [5], 'kliepreweightadapter__gamma': [0.0001, 0.001, 0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 'auto', 'scale'], 'kliepreweightadapter__max_iter': [1000], 'kliepreweightadapter__n_centers': [100], 'kliepreweightadapter__random_state': [0], 'kliepreweightadapter__tol': [1e-06]}"
OfficeHomeResnet,art$\rightarrow$clipart,MMD-LS,circular_validation,Mapping,0.3410958904109589,0.015597968997621926,"[0.3242009132420091, 0.3401826484018265, 0.3664383561643836, 0.3344748858447489, 0.3401826484018265]",0.35603261218419585,0.020748073488638465,"[0.3238272336009892, 0.3620043028866558, 0.3774077280185877, 0.3489649440554417, 0.3679588523593048]",0.33536119434345785,0.017769739890794497,"[0.3337278756206042, 0.3338004237563566, 0.3633708831479122, 0.3138566580326951, 0.3320501311597211]",0.8897945450434305,0.015452527382981694,"[0.901536639305384, 0.8850185699862179, 0.9022830266747284, 0.8650800371739975, 0.8950544520768248]","{'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001'], 'mmdlsconsmappingadapter__gamma': [0.1, 1, 10], 'mmdlsconsmappingadapter__max_iter': [100], 'mmdlsconsmappingadapter__reg_k': [1e-10, 1e-08], 'mmdlsconsmappingadapter__reg_m': [1e-10, 1e-08], 'mmdlsconsmappingadapter__tol': [1e-05]}"
OfficeHomeResnet,art$\rightarrow$clipart,Train Src,circular_validation,NO DA,0.3527397260273973,0.02231143868229688,"[0.3242009132420091, 0.3675799086757991, 0.3789954337899543, 0.3561643835616438, 0.3367579908675799]",0.35989973550833276,0.023493718365470324,"[0.3238272336009892, 0.3785427066648786, 0.3830685691884787, 0.3587284347125976, 0.3553317333747198]",0.35470320715414916,0.02091302209150709,"[0.3337278756206042, 0.3771542349605269, 0.376749577603605, 0.3475637821740798, 0.3383205654119299]",0.9063830709209271,0.00759454538124965,"[0.9014865280420222, 0.9058015161052398, 0.9166811845020644, 0.8973124804160627, 0.9106336455392462]",{'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001']}
OfficeHomeResnet,art$\rightarrow$clipart,NO_DA_SOURCE_ONLY_BASE_ESTIM,circular_validation,Unknown,,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",,,"[NaN, NaN, NaN, NaN, NaN]",{'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001']}
OfficeHomeResnet,art$\rightarrow$clipart,Train Tgt,circular_validation,NO DA,0.7378995433789954,0.02351431922127861,"[0.7100456621004566, 0.7568493150684932, 0.7648401826484018, 0.7191780821917808, 0.7385844748858448]",0.7291389573222153,0.023930464525600097,"[0.7016138060029463, 0.7465920391825369, 0.7539477967984755, 0.7058903991935667, 0.7376507454335509]",0.736921678780545,0.023767078461675476,"[0.7086529998944561, 0.7574142102106766, 0.7620896940982235, 0.7169171973049435, 0.7395342923944254]",0.982524012571243,0.003806085795997055,"[0.9766779649091036, 0.9857468881577156, 0.9850198195486226, 0.980697616731852, 0.9844777735089206]",{'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001']}
OfficeHomeResnet,art$\rightarrow$clipart,JPCA,circular_validation,Subspace,0.3397260273972603,0.017267278905195478,"[0.3184931506849315, 0.3321917808219178, 0.3641552511415525, 0.3481735159817352, 0.3356164383561644]",0.3468925433540818,0.017079540049795245,"[0.3217770703404188, 0.3400355690061572, 0.3669938834418472, 0.3555218122752059, 0.3501343817067799]",0.34193027825521927,0.01431996209658131,"[0.3279148432114543, 0.3391544545392883, 0.3661819804323696, 0.3384583921232766, 0.3379417209697075]",0.903433640615172,0.007700067067500426,"[0.8989922430582132, 0.9015511720014862, 0.9131889593895782, 0.8942065644625875, 0.9092292641639949]","{'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001'], 'pca__n_components': [1, 2, 5, 10, 20, 50, 100]}"
OfficeHomeResnet,art$\rightarrow$clipart,ClassRegOT,circular_validation,Mapping,0.2748858447488584,0.007237839033857257,"[0.2636986301369863, 0.2773972602739726, 0.2831050228310502, 0.2728310502283105, 0.2773972602739726]",0.26320314552215,0.00749127486187465,"[0.2544254036561729, 0.2678787514647243, 0.271424671356798, 0.2561690873229335, 0.2661178138101215]",0.2131928340929315,0.006460810089571374,"[0.2049115006964546, 0.2204507527791514, 0.217584967594164, 0.2082878046013565, 0.2147291447935309]",0.8416295614624005,0.018461293769611684,"[0.836608208791322, 0.8474536997247203, 0.8622655581420325, 0.8129033959093328, 0.8489169447445952]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.1], 'classregularizerotmappingadapter__reg_e': [0.1], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001']}"
OfficeHomeResnet,art$\rightarrow$clipart,ClassRegOT,circular_validation,Mapping,0.2769406392694064,0.01635649964345396,"[0.2534246575342466, 0.295662100456621, 0.2842465753424658, 0.2831050228310502, 0.2682648401826484]",0.2802501430193738,0.018289734479299994,"[0.2516646186895055, 0.3027977038044911, 0.2817599055042494, 0.2825383841899679, 0.2824901029086549]",0.26911197954312865,0.013818665308245317,"[0.2512957159218731, 0.2875265322281126, 0.2718546949299731, 0.2743045451643844, 0.2605784094713001]",0.8290248025498507,0.006940926587508262,"[0.8303735027413253, 0.8172595730599918, 0.8332836717610964, 0.8348758045383324, 0.8293314606485069]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [0.5], 'classregularizerotmappingadapter__reg_e': [0.5], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001']}"
OfficeHomeResnet,art$\rightarrow$clipart,ClassRegOT,circular_validation,Mapping,0.31689497716894977,0.014654617840987403,"[0.3002283105022831, 0.3219178082191781, 0.3321917808219178, 0.3276255707762557, 0.3025114155251142]",0.32561486527549877,0.010690230273030395,"[0.3070834394363806, 0.3289240435281159, 0.3315028058919461, 0.3337839611369023, 0.3267800763841488]",0.3178865184084957,0.013939636604586764,"[0.3046487284153339, 0.3267870428774762, 0.3357329612155736, 0.318650273954736, 0.3036135855793589]",0.8820378742388735,0.006730955866346889,"[0.8734730869766889, 0.8801184473417764, 0.889290434864399, 0.8788390432229486, 0.8884683587885549]","{'classregularizerotmappingadapter__max_inner_iter': [1000], 'classregularizerotmappingadapter__max_iter': [10], 'classregularizerotmappingadapter__metric': ['sqeuclidean', 'cosine', 'cityblock'], 'classregularizerotmappingadapter__norm': ['lpl1'], 'classregularizerotmappingadapter__reg_cl': [1.0], 'classregularizerotmappingadapter__reg_e': [1.0], 'classregularizerotmappingadapter__tol': [1e-06], 'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001']}"
